id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,sentiment_probs,emotion,emotion_probs,month,juicio
1603820825567559680,1603820825567559680,2022-12-16 15:34:17 -03,2022-12-16,15:34:17,-300,164482837,nachafranco,Nacha Peraza,,"En serio las comparó con las playas del Caribe? 😂

Rezá Malena, rezá 🙏🏻
#libertadresponsable (?)",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/nachafranco/status/1603820825567559680,,https://twitter.com/ladiaria/status/1603802160394911755,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.012520570307970047, 'NEU': 0.981873095035553, 'POS': 0.005606374237686396}",others,"{'others': 0.5041154623031616, 'joy': 0.01339979562908411, 'sadness': 0.03489898890256882, 'anger': 0.10856127738952637, 'surprise': 0.24160538613796234, 'disgust': 0.0781031996011734, 'fear': 0.019315848127007484}",2022-12,NEU
1595792967897600000,1595792967897600000,2022-11-24 11:54:26 -03,2022-11-24,11:54:26,-300,164117531,pablomackenna,pablo mackenna dorr,,No necesitamos censuras ni medios intervenidos. Necesitamos libertad y penas. Si solo pudiésemos aplicar penas a los mentirosos compulsivos de la política se limpia esta mierda sin tocar la libertad de la que abusaron. #libertadresponsable,es,[],[],[],9,12,104,['libertadresponsable'],[],https://twitter.com/pablomackenna/status/1595792967897600000,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9086763262748718, 'NEU': 0.08588449656963348, 'POS': 0.0054392325691878796}",anger,"{'others': 0.018875010311603546, 'joy': 0.004851745441555977, 'sadness': 0.007569488603621721, 'anger': 0.8583517074584961, 'surprise': 0.0026520646642893553, 'disgust': 0.10538662225008011, 'fear': 0.0023133791983127594}",2022-11,NEG
1593753719472095237,1593443540369133570,2022-11-18 20:51:11 -03,2022-11-18,20:51:11,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@el_derechoso Eso es producto de dos años de #CuarentenaObligatoria cavernícola como la que el @frente_amplio quería imponer (y hubiera impuesto de haber seguido en el gobierno), viva la #LibertadResponsable! 👏👏🇺🇾🇺🇾🇺🇾💪💪💪",es,"['el_derechoso', 'frente_amplio']",[],[],0,0,0,"['cuarentenaobligatoria', 'libertadresponsable']",[],https://twitter.com/PFernandezBeri/status/1593753719472095237,,,0,,,,,,,,"{'user_id': '1948247486', 'username': 'el_derechoso'}",,,,,NEU,"{'NEG': 0.21956896781921387, 'NEU': 0.7624807357788086, 'POS': 0.01795027405023575}",joy,"{'others': 0.28748342394828796, 'joy': 0.670954167842865, 'sadness': 0.005287591367959976, 'anger': 0.01841413974761963, 'surprise': 0.011117178946733475, 'disgust': 0.005584679078310728, 'fear': 0.0011587846092879772}",2022-11,POS
1592730114575302656,1592725911144902656,2022-11-16 01:03:45 -03,2022-11-16,01:03:45,-300,403802054,henrynoboaa,Henry Noboa A,,"@LassoGuillermo “ #LibertadResponsable”
@LuisLacallePou 🇺🇾🌿",und,"['lassoguillermo', 'luislacallepou']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/HenryNoboaA/status/1592730114575302656,,,0,,,,,,,,"{'user_id': '300390462', 'username': 'LassoGuillermo'}",,,,,NEU,"{'NEG': 0.006840228568762541, 'NEU': 0.9827645421028137, 'POS': 0.010395282879471779}",others,"{'others': 0.9405576586723328, 'joy': 0.04934930056333542, 'sadness': 0.001420078333467245, 'anger': 0.0025229626335203648, 'surprise': 0.004335536155849695, 'disgust': 0.0012019415153190494, 'fear': 0.0006124680512584746}",2022-11,NEU
1590389508528566272,1590389508528566272,2022-11-09 14:03:01 -03,2022-11-09,14:03:01,-300,403802054,henrynoboaa,Henry Noboa A,,"#Uruguay 🇺🇾 BÚSQUEDA Periodismo Objetivo y Responsable #Búsqueda50.

Cc. @LuisLacallePou Búsqueda representa en periodismo y comunicación:
#LibertadResponsable ✅",es,['luislacallepou'],[],[],0,0,1,"['uruguay', 'búsqueda50', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1590389508528566272,,https://twitter.com/BUSQUEDAonline/status/1590388553380679683,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.00628109322860837, 'NEU': 0.9761842489242554, 'POS': 0.017534654587507248}",others,"{'others': 0.8954069018363953, 'joy': 0.09754662960767746, 'sadness': 0.0011140749556943774, 'anger': 0.0012980327010154724, 'surprise': 0.0031278664246201515, 'disgust': 0.0008950747433118522, 'fear': 0.0006115307915024459}",2022-11,NEU
1586379455911657472,1586379455911657472,2022-10-29 12:28:30 -03,2022-10-29,12:28:30,-300,341792083,irazabaldiego,Diego Irazábal,,Con mi buen amigo y colega de @GUAlumni @adolfoarguellov 🇲🇽🇺🇸 quien siempre me manifestó su admiración por la política de #LibertadResponsable del Presidente @LuisLacallePou 🇺🇾 dejándole el libro escrito por @dasupervielle junto a @kasmontevideo https://t.co/cTYlmXoy1o,es,"['gualumni', 'adolfoarguellov', 'luislacallepou', 'dasupervielle', 'kasmontevideo']",[],"['https://pbs.twimg.com/media/FgPzs_wUAAga7TC.jpg', 'https://pbs.twimg.com/media/FgPztULUcAAB1Uy.jpg']",1,1,14,['libertadresponsable'],[],https://twitter.com/IrazabalDiego/status/1586379455911657472,,,1,https://pbs.twimg.com/media/FgPzs_wUAAga7TC.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.02000686153769493, 'NEU': 0.830586314201355, 'POS': 0.14940673112869263}",joy,"{'others': 0.18331585824489594, 'joy': 0.810548722743988, 'sadness': 0.0014901426620781422, 'anger': 0.0007915405440144241, 'surprise': 0.002629683818668127, 'disgust': 0.0007420943584293127, 'fear': 0.0004819307941943407}",2022-10,POS
1582723609633882113,1582723609633882113,2022-10-19 10:21:28 -03,2022-10-19,10:21:28,-300,1369462947207057412,vlyofdespair,elVlyo,,"no deberían haber radares para multar; se debería controlar la velocidad unicamente para meter preso un par de años a cualquiera que tenga un accidente por manejar con exceso de velocidad, independientemente de que haya una muerte o lesionado grave #libertadresponsable",es,[],[],[],2,0,5,['libertadresponsable'],[],https://twitter.com/vlyofdespair/status/1582723609633882113,,https://twitter.com/BautiGilC/status/1582688400070496256,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.8032278418540955, 'NEU': 0.18582826852798462, 'POS': 0.01094394363462925}",anger,"{'others': 0.3802488446235657, 'joy': 0.010866482742130756, 'sadness': 0.0160484928637743, 'anger': 0.5075026750564575, 'surprise': 0.011649595573544502, 'disgust': 0.06469444185495377, 'fear': 0.008989469148218632}",2022-10,NEG
1582500748289404928,1582447049307729920,2022-10-18 19:35:54 -03,2022-10-18,19:35:54,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,@LibertariosUru1 👏👏👏🇺🇾🇺🇾🇺🇾💪💪💪 #LibertadResponsable!,und,['libertariosuru1'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/PFernandezBeri/status/1582500748289404928,,,0,,,,,,,,"{'user_id': '1037815329760661504', 'username': 'LibertariosUru1'}",,,,,NEU,"{'NEG': 0.017500456422567368, 'NEU': 0.9535303711891174, 'POS': 0.028969189152121544}",joy,"{'others': 0.4713839888572693, 'joy': 0.5040567517280579, 'sadness': 0.003855976741760969, 'anger': 0.00820961408317089, 'surprise': 0.008399386890232563, 'disgust': 0.002529456513002515, 'fear': 0.0015647595282644033}",2022-10,POS
1581272457771552768,1581041465610113024,2022-10-15 10:15:07 -03,2022-10-15,10:15:07,-300,1495832318535163906,infoguerrascl,InfoGuerrasResistencia 🌳🪚,,@JMPresidente23 La #LibertadResponsable.,und,['jmpresidente23'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/InfoGuerrasCL/status/1581272457771552768,,,0,,,,,,,,"{'user_id': '1534083976775749632', 'username': 'JMPresidente23'}",,,,,NEU,"{'NEG': 0.0032130363397300243, 'NEU': 0.9387433528900146, 'POS': 0.05804352089762688}",others,"{'others': 0.7810906767845154, 'joy': 0.11936403810977936, 'sadness': 0.016433941200375557, 'anger': 0.03350040689110756, 'surprise': 0.03427039831876755, 'disgust': 0.009634453803300858, 'fear': 0.005706052761524916}",2022-10,NEU
1576284789492961280,1576284789492961280,2022-10-01 15:55:54 -03,2022-10-01,15:55:54,-300,138901097,ojedamjuanpablo,Juan Pablo Ojeda Monia 😁,,"Estoy a favor de la vida... De la #LibertadResponsable si tienes sexo sin la medida de prevención de embarazo seguro quedaras embarazada que tu irresponsabilidad no la pague el más pendejo, el no tiene la culpa #AbortaEsAsesinar https://t.co/nrMa3B2XuD",es,[],[],['https://pbs.twimg.com/media/FeAWpvUWQAMTC11.jpg'],0,0,0,"['libertadresponsable', 'abortaesasesinar']",[],https://twitter.com/OjedaMJuanPablo/status/1576284789492961280,,,1,https://pbs.twimg.com/media/FeAWpvUWQAMTC11.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.8662869930267334, 'NEU': 0.1134953647851944, 'POS': 0.020217569544911385}",anger,"{'others': 0.09471526741981506, 'joy': 0.02012830786406994, 'sadness': 0.01745591126382351, 'anger': 0.7948819398880005, 'surprise': 0.007564257830381393, 'disgust': 0.06237662956118584, 'fear': 0.002877625171095133}",2022-10,NEG
1567853476318953473,1567853476318953473,2022-09-08 09:32:52 -03,2022-09-08,09:32:52,-300,1492982311184261120,ladycienciamx,Rosa Larrondo,,"Es parte de la vida … déjalos vivir su experiencia.
 #hijoconvalores #libertadresponsable 
#ladyciencia #tipslarrondo #aprendeyemprende #habitos #vivefeliz ##enfermeraempresaria #lee #nuncadejesdeaprender #rosalarrondo #businesswoman https://t.co/enV87utywM",es,[],[],['https://pbs.twimg.com/media/FcIibU9akAAIKhy.jpg'],0,0,0,"['hijoconvalores', 'libertadresponsable', 'ladyciencia', 'tipslarrondo', 'aprendeyemprende', 'habitos', 'vivefeliz', 'enfermeraempresaria', 'lee', 'nuncadejesdeaprender', 'rosalarrondo', 'businesswoman']",[],https://twitter.com/Ladycienciamx/status/1567853476318953473,,,1,https://pbs.twimg.com/media/FcIibU9akAAIKhy.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,POS,"{'NEG': 0.0036309848073869944, 'NEU': 0.20111989974975586, 'POS': 0.7952491044998169}",joy,"{'others': 0.2806078791618347, 'joy': 0.7067986130714417, 'sadness': 0.004046689718961716, 'anger': 0.003247503424063325, 'surprise': 0.002809637226164341, 'disgust': 0.001596127520315349, 'fear': 0.0008935303194448352}",2022-09,POS
1564864740324687872,1564864740324687872,2022-08-31 03:36:42 -03,2022-08-31,03:36:42,-300,1122138974833782786,montezayulissa,Yulissa Lisbeth Hernandez Monteza,,"¿Qué es la libertad para la juventud de ahora y que es para la generación pasada?.Porque para mi es aquella que te hace responsable de tu accionar, sin responsabilidad no hay libertad y sin existe eso se llama libertinaje.#Libertadresponsable",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/MontezaYulissa/status/1564864740324687872,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.2099333554506302, 'NEU': 0.7804554104804993, 'POS': 0.00961124338209629}",others,"{'others': 0.9124714136123657, 'joy': 0.059276070445775986, 'sadness': 0.00412964029237628, 'anger': 0.013468178920447826, 'surprise': 0.006628166884183884, 'disgust': 0.0030140860471874475, 'fear': 0.0010124086402356625}",2022-08,NEU
1561519328633229314,1561514867734896640,2022-08-21 22:03:14 -03,2022-08-21,22:03:14,-300,1087472402303537158,rluraschi1811,TanaManya 💛⚫💛🇺🇾🇮🇹,,"@odaniloretamar Es muy llamativo que en 2020 este gobierno , en bloque, convocara a los uruguayos al ejercicio de la #LibertadResponsable y fue muy acertado. Ante el tema #eutanasia surgen opiniones propias de la caverna. Gente, es la misma #LibertadResponsable ó algo cambió y no me enteré ?",es,['odaniloretamar'],[],[],0,0,1,"['libertadresponsable', 'eutanasia', 'libertadresponsable']",[],https://twitter.com/rluraschi1811/status/1561519328633229314,,,0,,,,,,,,"{'user_id': '3775179502', 'username': 'odaniloretamar'}",,,,,NEU,"{'NEG': 0.01916070654988289, 'NEU': 0.973590075969696, 'POS': 0.0072491406463086605}",others,"{'others': 0.9403306841850281, 'joy': 0.009830973111093044, 'sadness': 0.0026869771536439657, 'anger': 0.005677361506968737, 'surprise': 0.03416409716010094, 'disgust': 0.004159372299909592, 'fear': 0.0031507345847785473}",2022-08,NEU
1553891930173542402,1553850285201784835,2022-07-31 20:54:40 -03,2022-07-31,20:54:40,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@elpaisuy 😏 El buque insignia es uno que el @Frente_Amplio nunca entendería: es la #LibertadResponsable!

#EstabaBuenoCambiar, #YoQuieroQueAlUruguayLeVayaBien! https://t.co/y1MSqvwML2",es,"['elpaisuy', 'frente_amplio']",[],['https://pbs.twimg.com/media/FZCIeYOXEAEsD3v.jpg'],0,4,10,"['libertadresponsable', 'estababuenocambiar', 'yoquieroquealuruguaylevayabien']",[],https://twitter.com/PFernandezBeri/status/1553891930173542402,,,1,https://pbs.twimg.com/media/FZCIeYOXEAEsD3v.jpg,,,,,,,"{'user_id': '31459537', 'username': 'elpaisuy'}",,,,,NEU,"{'NEG': 0.002614614786580205, 'NEU': 0.876132607460022, 'POS': 0.12125273793935776}",others,"{'others': 0.9093545079231262, 'joy': 0.08131358027458191, 'sadness': 0.0021445020101964474, 'anger': 0.0020502188708633184, 'surprise': 0.003502144478261471, 'disgust': 0.0009985804790630937, 'fear': 0.0006363342981785536}",2022-07,NEU
1547759440358567937,1547752170614755328,2022-07-14 22:46:21 -03,2022-07-14,22:46:21,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,@Pedringonsan 😏 No traigas ideas raras a la tierra de la #LibertadResponsable! 😌,es,['pedringonsan'],[],[],1,0,2,['libertadresponsable'],[],https://twitter.com/PFernandezBeri/status/1547759440358567937,,,0,,,,,,,,"{'user_id': '889289138318573569', 'username': 'Pedringonsan'}",,,,,NEU,"{'NEG': 0.014684788882732391, 'NEU': 0.9659218192100525, 'POS': 0.019393397495150566}",others,"{'others': 0.9135199785232544, 'joy': 0.05467943102121353, 'sadness': 0.0037762795109301805, 'anger': 0.014228837564587593, 'surprise': 0.008160755969583988, 'disgust': 0.0041410112753510475, 'fear': 0.0014936351217329502}",2022-07,NEU
1546253509431009281,1546253509431009281,2022-07-10 19:02:19 -03,2022-07-10,19:02:19,-300,1087472402303537158,rluraschi1811,TanaManya 💛⚫💛🇺🇾🇮🇹,,"El asunto no es la antinomia vacuna SI , vacuna NO , cada opcion tendrá sus fundamentos.
El problema es que un juez  coarte, siquiera, la LIBERTAD de esta disyuntiva .
#PatriaPotestad
#LibertadResponsable",es,[],[],[],0,0,0,"['patriapotestad', 'libertadresponsable']",[],https://twitter.com/rluraschi1811/status/1546253509431009281,,https://twitter.com/santotv4/status/1546232227897409538,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.4728224277496338, 'NEU': 0.5228447318077087, 'POS': 0.004332848824560642}",anger,"{'others': 0.38667261600494385, 'joy': 0.0048866067081689835, 'sadness': 0.01636541821062565, 'anger': 0.5092721581459045, 'surprise': 0.015273727476596832, 'disgust': 0.05960150063037872, 'fear': 0.007928010076284409}",2022-07,NEG
1545834112094724099,1296169430209253378,2022-07-09 15:15:47 -03,2022-07-09,15:15:47,-300,162924912,hachejotamr,HJ,,"@Miltonrechaza Soy uruguayo. En Uruguay nunca hubo cuarentena obligatoria. Nuestro Presidente @LuisLacallePou, el mismo que le recitó #PatriaYVida a Díaz Canel ante todo el mundo, apeló a 1 #LibertadResponsable. Te vacunás si lo creés necesario. Creo que se entiende la diferencia ¿no es cierto?",es,"['miltonrechaza', 'luislacallepou']",[],[],0,0,1,"['patriayvida', 'libertadresponsable']",[],https://twitter.com/hachejotamr/status/1545834112094724099,,,0,,,,,,,,"{'user_id': '162924912', 'username': 'hachejotamr'}",,,,,NEU,"{'NEG': 0.01901082694530487, 'NEU': 0.9319753646850586, 'POS': 0.049013834446668625}",others,"{'others': 0.9237801432609558, 'joy': 0.04610927775502205, 'sadness': 0.0063332244753837585, 'anger': 0.01430454570800066, 'surprise': 0.0051712533459067345, 'disgust': 0.0032973310444504023, 'fear': 0.0010042955400422215}",2022-07,NEU
1545230354960859137,1545061289948430336,2022-07-07 23:16:40 -03,2022-07-07,23:16:40,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@sallelorier Cuál era su propuesta para combatir el #Covid_19: 1) #LibertadResponsable o 2) #CuarentenaObligatoria? ... Ah, cierto que decía que ""no existe"", que era todo un plan de los reptilianos masónico sionistas alien Illuminati 😅 Por qué me sigue? https://t.co/A5hG5lmJjU",es,['sallelorier'],[],[],0,0,0,"['covid_19', 'libertadresponsable', 'cuarentenaobligatoria']",[],https://twitter.com/PFernandezBeri/status/1545230354960859137,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1545230325974024192/pu/img/Ph_2a2_eqCuJfwhP.jpg,,,,,,,"{'user_id': '408786542', 'username': 'sallelorier'}",,,,,NEG,"{'NEG': 0.8484795093536377, 'NEU': 0.14871804416179657, 'POS': 0.002802463946864009}",others,"{'others': 0.6144744753837585, 'joy': 0.0033774152398109436, 'sadness': 0.013681682758033276, 'anger': 0.21135613322257996, 'surprise': 0.05459527671337128, 'disgust': 0.08713653683662415, 'fear': 0.015378513373434544}",2022-07,NEG
1545034328299737089,1545034328299737089,2022-07-07 10:17:43 -03,2022-07-07,10:17:43,-300,1471901970634059786,saluland,Salud 🕊️,,"Andaluces pedir Tierra y Libertad*
Sea por una Andalucía Libre
Los Pueblos y la Humanidad

💜💜💜💜💜💜
💚💚💚💚💚💚
🤍🤍🤍🤍🤍🤍
💚💚💚💚💚💚
💜💜💜💜💜💜 

* #LibertadResponsable",es,[],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/Saluland/status/1545034328299737089,,https://twitter.com/_manuelruiz/status/1544928781508419586,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.00802062638103962, 'NEU': 0.9708319306373596, 'POS': 0.02114754356443882}",others,"{'others': 0.6850005984306335, 'joy': 0.3017279803752899, 'sadness': 0.0033627524971961975, 'anger': 0.0023184255696833134, 'surprise': 0.004758304916322231, 'disgust': 0.0014665231574326754, 'fear': 0.001365364296361804}",2022-07,NEU
1541764521970335748,1541764521970335748,2022-06-28 09:44:41 -03,2022-06-28,09:44:41,-300,310225915,charlesdvm,Charles Coubrough 🐴🐮🐑,,"Estimado @AndresOjedaOk Comparto la nota sobre la #LibertadResponsable acuñada por el Presidente, no comparto que la Libertad sea Batllista.
La Libertad es el bien más preciado que tiene el ser humano, indisoluble con la Vida. Es de todos. 
No hay vida sin Libertad🗽 https://t.co/5aniDtP0b4",es,['andresojedaok'],[],['https://pbs.twimg.com/media/FWVyozfXEAAxScU.jpg'],1,1,6,['libertadresponsable'],[],https://twitter.com/CharlesDVM/status/1541764521970335748,,,1,https://pbs.twimg.com/media/FWVyozfXEAAxScU.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.016401974484324455, 'NEU': 0.9723243713378906, 'POS': 0.011273647658526897}",others,"{'others': 0.9670160412788391, 'joy': 0.014528719708323479, 'sadness': 0.005916188005357981, 'anger': 0.006992075592279434, 'surprise': 0.0030443717259913683, 'disgust': 0.001828331034630537, 'fear': 0.0006743523408658803}",2022-06,NEU
1538597011301314560,1538597011301314560,2022-06-19 15:58:07 -03,2022-06-19,15:58:07,-300,351946021,tono_fontana,José Antonio Fontana,,"https://t.co/plIiFZp85k 
#libertad #liberalismo #milei #libertarios #libertadresponsable",qme,[],['https://libertadresponsable.com/ser-o-aparentar-ser-liberal/'],[],0,0,0,"['libertad', 'liberalismo', 'milei', 'libertarios', 'libertadresponsable']",[],https://twitter.com/tono_fontana/status/1538597011301314560,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.08896037936210632, 'NEU': 0.8802092671394348, 'POS': 0.030830401927232742}",others,"{'others': 0.9698225259780884, 'joy': 0.019112607464194298, 'sadness': 0.001645552576519549, 'anger': 0.0021318967919796705, 'surprise': 0.004588930867612362, 'disgust': 0.001536604599095881, 'fear': 0.0011618789285421371}",2022-06,NEU
1535605748914302976,1534999387784769536,2022-06-11 09:51:55 -03,2022-06-11,09:51:55,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@leosarro @Frente_Amplio La grieta está entre la #LibertadResponsable y #ElPaloEnLaRueda!

#StopGrietaUruguay!",es,"['leosarro', 'frente_amplio']",[],[],0,2,2,"['libertadresponsable', 'elpaloenlarueda', 'stopgrietauruguay']",[],https://twitter.com/PFernandezBeri/status/1535605748914302976,,,0,,,,,,,,"{'user_id': '50428926', 'username': 'PFernandezBeri'}",,,,,NEG,"{'NEG': 0.9676754474639893, 'NEU': 0.02973869815468788, 'POS': 0.0025858625303953886}",anger,"{'others': 0.4175770878791809, 'joy': 0.013490526005625725, 'sadness': 0.015415674075484276, 'anger': 0.4800492823123932, 'surprise': 0.006502767093479633, 'disgust': 0.06133553385734558, 'fear': 0.0056291064247488976}",2022-06,NEG
1533884977980506113,1533877598031425536,2022-06-06 15:54:11 -03,2022-06-06,15:54:11,-300,403802054,henrynoboaa,Henry Noboa A,,"@LuisLacallePou Es pertinente elevar los protocolos #COVID19 con efectividad.
Por el devenir y el trabajo no olvidemos la #LibertadResponsable.
#Uruguay",es,['luislacallepou'],[],[],0,0,0,"['covid19', 'libertadresponsable', 'uruguay']",[],https://twitter.com/HenryNoboaA/status/1533884977980506113,,,0,,,,,,,,"{'user_id': '189861728', 'username': 'LuisLacallePou'}",,,,,NEU,"{'NEG': 0.001983313588425517, 'NEU': 0.9695437550544739, 'POS': 0.02847294881939888}",others,"{'others': 0.9672156572341919, 'joy': 0.019595466554164886, 'sadness': 0.0039471653290092945, 'anger': 0.0025500969495624304, 'surprise': 0.0041450741700828075, 'disgust': 0.001338164322078228, 'fear': 0.00120835832785815}",2022-06,NEU
1532008938811572224,1532008938811572224,2022-06-01 11:39:29 -03,2022-06-01,11:39:29,-300,1521899361717919746,cesarfl35926084,CESAR FLORES,,"Feliz Martes ,y no te olvides podes agarrarte una pulmonia chupando frio o prender las estufas y quedar empeñado hasta el 2030 ! #LibertadResponsable con #ElPeorGobiernoDeLaHistoria 
 la Culinaria para hoy : ¨Sopa de Piedras ¨ https://t.co/oz1NelPDZ2",es,[],[],['https://pbs.twimg.com/media/FULJirQWAAM954k.jpg'],0,0,1,"['libertadresponsable', 'elpeorgobiernodelahistoria']",[],https://twitter.com/CESARFL35926084/status/1532008938811572224,,,1,https://pbs.twimg.com/media/FULJirQWAAM954k.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.7519389390945435, 'NEU': 0.23774483799934387, 'POS': 0.010316270403563976}",others,"{'others': 0.4140654504299164, 'joy': 0.13036929070949554, 'sadness': 0.018491460010409355, 'anger': 0.35792282223701477, 'surprise': 0.0155239999294281, 'disgust': 0.05959763750433922, 'fear': 0.004029520321637392}",2022-06,NEG
1528438230697140224,1528438230697140224,2022-05-22 15:10:45 -03,2022-05-22,15:10:45,-300,2804056257,fernandorod_uy,🇺🇾🏳️👉 FERNANDO RODRÍGUEZ,,"👉 #LibertadResponsable dijo el #PresidenteLacalle y anda todo el mundo SIN TAPABOCAS‼️
La gente se enferma, se gastan recursos en los hospitales, faltan los funcionarios públicos, las empresas se quedan sin Personal y el BPS gasta $$$ innecesariamente por subsidio por enfermedad",es,[],[],[],1,1,5,"['libertadresponsable', 'presidentelacalle']",[],https://twitter.com/FernandoROD_UY/status/1528438230697140224,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9598864316940308, 'NEU': 0.038688965141773224, 'POS': 0.0014246349455788732}",anger,"{'others': 0.27259546518325806, 'joy': 0.006124318111687899, 'sadness': 0.025202665477991104, 'anger': 0.6269522309303284, 'surprise': 0.005414212122559547, 'disgust': 0.05744083970785141, 'fear': 0.00627024844288826}",2022-05,NEG
1527333385483735040,1527333385483735040,2022-05-19 14:00:30 -03,2022-05-19,14:00:30,-300,403802054,henrynoboaa,Henry Noboa A,,"🇺🇾#Ecuador @LassoGuillermo 🇪🇨#Uruguay @LuisLacallePou @UruguayEcuador @MRREE_Uruguay @TurismoEc 
El sueño se hizo realidad y así el Atlántico y Pacífico se unifican en un abrazo de fraternidad. Con #LibertadResponsable #JuntosLoLogramos, eterna gratitud☀️✨🕊
#DiplomaciaActiva",es,"['lassoguillermo', 'luislacallepou', 'uruguayecuador', 'mrree_uruguay', 'turismoec']",[],[],0,0,0,"['ecuador', 'uruguay', 'libertadresponsable', 'juntoslologramos', 'diplomaciaactiva']",[],https://twitter.com/HenryNoboaA/status/1527333385483735040,,https://twitter.com/EmbajadaEcuURY/status/1527308197219794944,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.0026561731938272715, 'NEU': 0.8558906316757202, 'POS': 0.14145322144031525}",joy,"{'others': 0.011346790008246899, 'joy': 0.9846541285514832, 'sadness': 0.0012458825949579477, 'anger': 0.00045177864376455545, 'surprise': 0.0015395054360851645, 'disgust': 0.0004538553475867957, 'fear': 0.0003080330789089203}",2022-05,POS
1525901350713929730,1525901350713929730,2022-05-15 15:10:06 -03,2022-05-15,15:10:06,-300,403802054,henrynoboaa,Henry Noboa A,,"@LuisLacallePou Presidente de la #LibertadResponsable.
Cc. @ONU_es @UN @pnud @antonioguterres @USAenEspanol #Uruguay",es,"['luislacallepou', 'onu_es', 'un', 'pnud', 'antonioguterres', 'usaenespanol']",[],[],0,0,0,"['libertadresponsable', 'uruguay']",[],https://twitter.com/HenryNoboaA/status/1525901350713929730,,https://twitter.com/compresidencia/status/1525899396268707840,0,,,,,,,,"{'user_id': '189861728', 'username': 'LuisLacallePou'}",,,,,NEU,"{'NEG': 0.02182215265929699, 'NEU': 0.9593027830123901, 'POS': 0.018875079229474068}",others,"{'others': 0.9460299015045166, 'joy': 0.04446129500865936, 'sadness': 0.001321145100519061, 'anger': 0.002390447771176696, 'surprise': 0.003892649430781603, 'disgust': 0.0011267412919551134, 'fear': 0.0007776980637572706}",2022-05,NEU
1525650717012131840,1525598576855900162,2022-05-14 22:34:10 -03,2022-05-14,22:34:10,-300,2362903020,omarsenande,Omar Senande 🇺🇾 🌱,,"@helenachelle Por aquí, muy cerca ... hay dos familias en cuarenta 🤷‍♂️
#LibertadResponsable 
Al que le toca, que se maneje...😐",es,['helenachelle'],[],[],1,1,10,['libertadresponsable'],[],https://twitter.com/OmarSenande/status/1525650717012131840,,,0,,,,,,,,"{'user_id': '45922145', 'username': 'helenachelle'}",,,,,NEU,"{'NEG': 0.10585940629243851, 'NEU': 0.8910970687866211, 'POS': 0.0030434620566666126}",others,"{'others': 0.9328876733779907, 'joy': 0.0025148363783955574, 'sadness': 0.017587460577487946, 'anger': 0.003714034566655755, 'surprise': 0.023129018023610115, 'disgust': 0.003135782666504383, 'fear': 0.0170312337577343}",2022-05,NEU
